4/29/17,Meet the kids suing Donald Trump,"21 young people are taking Trump and members of his administration to federal court over inaction on global warming. On Saturday, several of these ""climate kid' plaintiffs -- the youngest is 9 -- will walk alongside the chanting and sign-pumping adults at the March for Climate, Jobs and Justice in Washington."
4/29/17,Mike Samwell car theft murder accused appears in court,"Ryan Gibbons, charged with the murder of the ex-Royal Navy officer, is due back in court next week."
4/29/17,"NFL draft tracker 2017: Second- and third-round picks, analysis",Breaking down Friday night's 75 Round 2 and 3 selections.
4/29/17,North Korea crisis: North in another 'failed' missile launch,"Donald Trump says the latest North Korea test shows ""disrespect"" towards China and its president."
4/29/17,North Korea missile test may have failed,"North Korea on Saturday launched a ballistic missile that blew up over land, a spokesman for the US Pacific Command said."
4/29/17,North Korea's ballistic missile launch fails amid rising tensions,"North Korea test-fires a ballistic missile from a region north of its capital, but it appears to have failed, South Korea's military says."
4/29/17,"North Korea's missile test fails, US says",A ballistic missile launched early Saturday by North Korea in defiance of international pressure and at a time of heightened regional tensions appears to have failed.
4/29/17,Opinion | Climate of Complete Certainty,How about a reasonable conversation on what to do about our warming planet?
4/29/17,Our White House Reporters Recall Their Most Vivid Moments of TrumpÕs First 100 Days,"Covering the Trump White House can be exhilarating, maddening, exhausting Ñ but never boring. The TimesÕ White House correspondents recall vivid moments from their first 100 days on the beat."
4/29/17,"Perspective | At 100 days, TrumpÕs big talk on the economy lacks substance",His promises on jobs and other benefits for the working class have yet to be fulfilled.
4/29/17,Police charge 68yo man with murder over woman's stabbing death,"A man is charged with murder over the stabbing death of a 68-year-old woman at a house in Stafford Heights, north of Brisbane."
4/29/17,Renaissance Feud Spills Over to Hedge Fund Poker Night,The hedge-fund executive who criticized Robert MercerÕs support for Donald Trump got into a quarrel with Mr. MercerÕs daughter at a fund-raising event.
4/29/17,SA stabbing murder suspect arrested after two-day manhunt,"The man wanted over the alleged stabbing murder of Alexander Watts (pictured), at a shopping centre in Adelaide's north, is arrested after leading police on a two-day manhunt."
4/29/17,Saturday football - plus watch Final Score,"Is this the day Sunderland go down? Watch Final Score, listen to Radio 5 live, analysis and images from Saturday's five Premier League games."
4/29/17,Senator Responds to TrumpÕs N.R.A. Speech With Photos of Shooting Victims,"Senator Christopher S. Murphy, Democrat of Connecticut, unleashed a Twitter storm using the names, ages and pictures of gun violence victims as the president reaffirmed his support for gun ownership."
4/29/17,Sky Blues soar over Perth to reach A-League grand final,"Sydney FC takes its place in the A-League grand final with a 3-0 win over Perth, but the premiers' path to the decider was anything but straightforward."
4/29/17,Syrian youths find freedom through parkour,"Leaping over bombed roofs, a group of teenagers run and swing their way through buildings left dilapidated by years of war."
4/29/17,"Tad Cummins told wife he slept with teen, she says",The wife of the former Tennessee teacher accused of running off with a 15-year-old student says she knew the answer but asked anyway.
4/29/17,Tapper: These Americans have had a rougher 100 days than Trump,"""Many Americans"" had a tougher past 100 days -- coinciding with the first months of Donald Trump's presidency -- than the President himself, CNN's Jake Tapper said on ""The Lead"" Friday."
4/29/17,Teen girls with stones are the new threat in IndiaÕs Kashmir conflict,"In the restive territory, schoolgirls in headscarves and school uniforms have joined forces with male protesters in large numbers for the first time in recent memory."
4/29/17,Tense moment plane lands without wheel,The aircraft was forced to make an emergency landing in Florida after losing a part mid-flight.
4/29/17,"The 1992 Riots Changed Policing in L.A., but Some Say Not Enough","A quarter century after the riots, observers say the cityÕs police department has regained trust through community policing and by curbing shootings by officers. Yet the specter of the unrest is still present."
4/29/17,The first 100 days in LGBT rights,Advocacy groups say the Trump administration has realized fears that it would roll back progress of the Obama era for LGBT rights.
4/29/17,The First 100 Days: 'A Standard That Not Even Roosevelt Achieved',"The 100-days measure of a president is based on FDR's achievements in 1933. The problem for Trump is not that he's come up short of FDR, but that he's come up short of his own promises."
4/29/17,The Latest: Pope urges Egypt's clergy to remain positive,The Latest on Pope FrancisÕ visit to Egypt (all times local):
4/29/17,They knew their unborn baby would die Ñ just not like this,"ÒThe mission was simple: Get Eva to full-term, welcome her into this world to die, and let her give the gift of life to some other hurting family,Ó Royce Young wrote."
4/29/17,Tiny Victorian town shows ingenuity in the face of job losses,The closure of a regional town's major employer has become an all-too-familiar occurrence in Victoria in recent years.
4/29/17,Translation platforms cannot replace humans,But they are still astonishingly useful
4/29/17,Trump at 100 days: Cartoon views from around the world,None
4/29/17,Trump finds comfort in rallying base,President Donald Trump is going back to his comfort zone of rallying his base after betraying a tinge of regretful nostalgia for the life of a billionaire reality star he left behind.
4/29/17,Trump has galvanized activists on the left. Can they stay energized?,"Thousands of groups have sprouted across the country, aimed at resisting the presidentÕs agenda."
4/29/17,Trump on Being President: ÔI Thought It Would Be EasierÕ,"On North Korea, on Nafta, on life in the White House: Highlights from Mr. TrumpÕs interview with Reuters on Thursday to mark his first 100 days in office."
4/29/17,"TrumpÕs First 100 Days, Ranked","The best, the worst and everything in between."
4/29/17,Turkey blocks access to Wikipedia 'to protect national security',"Turkey blocks Wikipedia, citing a law allowing it to ban access to websites deemed obscene or a threat to national security, the country's telecommunications watchdog says."
4/29/17,Turkish authorities block Wikipedia without giving reason,"The online encyclopaedia is inaccessible under an official order, but no reason for this is given."
4/29/17,Violent clashes erupt in Rio,Buses were set on fire as a general strike turned ugly.
4/29/17,Will the federal budget launch a new era in social and affordable housing?,Advocates will be watching the budget closely to see how much backing community housing bonds will get.
4/29/17,"Fyre Festival, a Luxury Music Weekend, Crumbles in the Bahamas",A high-end event founded by Ja Rule and the entrepreneur Billy McFarland was supposed to feature shows and yachts. Attendees found chaos instead.
4/29/17,Senator Responds to TrumpÕs N.R.A. Speech With Photos of Shooting Victims,"Senator Christopher S. Murphy, Democrat of Connecticut, unleashed a Twitter storm using the names, ages and pictures of gun violence victims as the president reaffirmed his support for gun ownership."
4/29/17,Our White House Reporters Recall Their Most Vivid Moments of TrumpÕs First 100 Days,"Covering the Trump White House can be exhilarating, maddening, exhausting Ñ but never boring. The TimesÕ White House correspondents recall vivid moments from their first 100 days on the beat."
4/29/17,Ô10 ConcertsÕ Facebook Meme May Reveal More Than Musical Tastes,Privacy experts said the specific answers posted in response to the meme could be used by marketers to target ads or by hackers to breach secure accounts.
4/29/17,Opinion | Climate of Complete Certainty,How about a reasonable conversation on what to do about our warming planet?
4/29/17,Technology firms and the office of the future,Their eccentric buildings offer clues about how people will work
4/29/17,Technology firms and the office of the future,Their eccentric buildings offer clues about how people will work
4/29/17,Technology firms and the office of the future,Their eccentric buildings offer clues about how people will work
4/29/17,Technology firms and the office of the future,Their eccentric buildings offer clues about how people will work
4/30/17,"Trump Pushing for Vote on Health Bill, but Stumbling Blocks Remain","The White House and top congressional Republicans are trying to build momentum for a new health-care vote this week, but skepticism among centrist members of the party remains a stumbling block."
4/30/17,Trump Leaves Open Possibility of Military Action Against North Korea,"President Donald Trump left open the possibility of military action against North Korea in an interview airedÊSunday, adding that he Òwill not be happyÓ if Pyongyang conducts another missile test."
4/30/17,Fed Officials Expected to Keep Rates Steady,Federal Reserve officials are likely to keep interest rates steady at their policy meeting this week and drill down into details about when and how to reduce their large holdings of mortgage and Treasury securities.
4/30/17,Trump Invites Philippine Leader Duterte to the White House,"President Trump invited Rodrigo Duterte of the Philippines to the White House during a telephone call, after the maverick Filipino leader last year declared his ÒseparationÓ from the U.S."
4/30/17,AppleÕs Cash Hoard Set to Top $250 Billion,Apple likely will report Tuesday that its cash hoard has topped a quarter of a trillion dollarsÑan unrivalled milestone that could ratchet up pressure on the tech giant to make splashier acquisitions or dole out more money to shareholders.
4/30/17,Hackers Ran Through Holes in SwiftÕs Network,Hackers ran through holes in SwiftÕs network
4/30/17,Met Gala Generates Big Bucks and A-List Buzz,"The Metropolitan Museum of ArtÕs annual Costume Institute Benefit is more than just a glittering event that attracts business moguls, Hollywood stars and fashion-world celebrities; it brings in millions of dollars and attracts a broad audience."
4/30/17,Palestinian President Pressures Hamas to Give Up Control of Gaza,"Palestinian leader Mahmoud Abbas is putting financial pressure on Hamas to hand over control of Gaza to his Palestinian Authority in a bid to convince the White House he can strike a deal with Israel on behalf of the Palestinian people, officials say."
4/30/17,The 93 Words That Could Unlock $200 Billion in Bank Capital,Inside the bill to replace the Dodd-Frank Act is a proposed overhaul of the way banks calculate the size of their financial cushion against Ôoperational riskÕÑwhich could mean a bonanza for investors.
4/30/17,Famed Swiss climber Ueli Steck dies in Everest training accident,"Swiss climber Ueli Steck was killed Sunday in an accident near Mount Everest, Nepal's tourism department said."
4/30/17,"How Trump Has Reshaped the Presidency, and How ItÕs Changed Him, Too","As Washington evaluates the first 100 days of Mr. Trump tenure, the one consensus is that, for better or worse, the capital has headed deep into uncharted territory."
4/30/17,Trump Invites Rodrigo Duterte to the White House,"The two leaders spoke late on Saturday and addressed the PhilippinesÕ violent campaign against drugs, which has been condemned by human rights groups and many Western governments."
4/30/17,The Best and Worst Places for Retirement,"How the 50 states and Washington D.C. rank, based on affordability, health care and quality of life."
4/30/17,Video Captures Delta Pilot Smacking Woman to Break Up Fight,"An investigation by Delta found the pilotÕs actions helped Òde-escalateÓ the fight between passengers, in the latest airline episode to be recorded on video."
4/30/17,Congress reaches deal to keep government open through September,Lawmakers are expected to vote early this week on the package.
4/30/17,"Amid immigration setbacks, one Trump strategy seems to be working: Fear",Experts on both sides agree that the administrationÕs rhetoric has affected the flow of migrants.
4/30/17,Trump guarantees protection for those with preexisting medical conditions Ñ but itÕs unclear how,The White House has yet to respond to a request to clarify what the president meant.
4/30/17,"After a tight loss in Kansas, whatÕs a Democrat to do? Take on Koch and Trump, one garage sale at a time.","For the first time in decades, Sedgwick County voted blue. Now Democrats want to turn momentum into money."
4/30/17,How the Republican right found allies in Russia,"The Ôvalue systemÕ of Russians and conservatives on religion and guns is Ôvery much in line,Õ a GOP lawyer says."
4/30/17,"After hard-left turn under Jeremy Corbyn, BritainÕs Labour Party on course for historic defeat","The partyÕs shift from the center has backfired, and may offer a cautionary tale for Democrats."
4/30/17,"Trump administration still considering how to make it easier to sue the media, Priebus says","As one of the most visible public officials in the world, it would be extremely difficult for Trump to prove that journalists had 'actual malice' in their critiques of him."
4/30/17,GOP candidate now embracing Trump in GeorgiaÕs 6th District runoff,"Karen Handel did the opposite in the previous round of voting, in which Democrat Jon Ossoff nearly secured an upset victory."
4/30/17,"After a lost court battle, New Orleans protesters launch last-ditch effort to protect Confederate monuments",One monument has already been disassembled. Three more are on the chopping block.
4/30/17,The night Donald Trump failed to break the White House correspondentsÕ dinner,"The media-political fête was far less buzzy. But Washington soldiered on, as it does."
4/30/17,General election 2017: May says Tories would not raise VAT,"The prime minister also declines to back David Cameron's 2015 pledge for a ""five-year tax lock""."
4/30/17,Guy Hedger named as man shot dead by Dorset intruders,"Guy Hedger, 61, is named as the victim of a shooting at a house in East Dorset."
4/30/17,Donald Trump: N Korea's Kim Jong-un a 'smart cookie',"The US president reflects on the young leader's rise and says ""we'll see"" about US military options."
4/30/17,MPs call for end to 'bogus' self-employment,"Drivers and couriers for companies like Uber and Deliveroo need full worker rights, MPs say."
4/30/17,Anthony Joshua looking to improve weaknesses as he plans his next steps,"WBA and IBF world heavyweight champion Anthony Joshua says he is ""not perfect"" and is looking at improving his weaknesses following his defeat of Wladimir Klitschko."
4/30/17,Ueli Steck: Everest preparation claims 'Swiss Machine' climber,"""Swiss Machine"" Ueli Steck dies in an accident while acclimatising for an attempt on a new route."
4/30/17,Deadly tornado crosses Texas road,"Footage from Canton, east of Dallas, shows one of the tornadoes which have left five people dead."
4/30/17,Man dead and woman hurt at Sedgefield motocross event,Police decided to close the privately-run event on safety grounds following the two incidents.
4/30/17,Trump says 'warfare trumps trade' in seeking solution to North Korean problem,"Donald Trump is reaching out to allies in Asia to discuss North Korea, saying trade is important, but massive warfare trumps trade."
4/30/17,Students to pay more for degrees as universities face funding cuts,"The Federal Government is making the case for cuts to higher education funding in next week's budget, pointing to a new report that shows university revenues are growing faster than costs."
4/30/17,Budget deal reached in Congress,The agreement would avoid a government shutdown
4/30/17,Trump is not ruling out military action against North Korea,"""I don't know. I mean, we'll see,Ó Trump said about military action against North Korea."
4/30/17,"Analysis | Hasan MinhajÕs Trump-bashing comedy routine at the White House correspondentsÕ dinner, annotated","""I get why Donald Trump didnÕt want to be roasted tonight. By the looks of him, he has been roasting nonstop for the past 70 years,Ó Minhaj said."
4/30/17,"US-led strikes against ISIS have killed at least 352 civilians, Pentagon says","Coalition strikes against ISIS in Iraq and Syria have likely killed at least 352 civilians since the start of the operation almost three years ago, the US military said Sunday."
4/30/17,"How Trump Has Reshaped the Presidency, and How ItÕs Changed Him, Too","As Washington evaluates the first 100 days of Mr. Trump tenure, the one consensus is that, for better or worse, the capital has headed deep into uncharted territory."
5/1/17,Big-Name Food Brands Lose Battle of the Grocery Aisle,"AmericaÕs packaged-food giants are losing the battle for retailersÕ shelf space, complicating their efforts to break out of a yearslong slump."
5/1/17,Congressional negotiators reach deal on government funding,Bipartisan congressional negotiators reached a critical agreement late Sunday on a massive spending bill that if approved by the House and Senate would fund the government through the end of September.
5/1/17,Deadly storms hit several states,A string of deadly storms that ravaged four Southern states over the weekend could put millions more at risk as it moves north into Monday.
5/1/17,Sources: Sebastian Gorka to leave White House,"Sebastian Gorka, a controversial national security aide in the White House, is expected to leave his job, several administration officials confirm to CNN."
5/1/17,Trump: GOP health care bill 'guarantees' coverage for pre-existing conditions,"President Donald Trump says the Republican plan to repeal and replace the Affordable Care Act ""guarantees"" coverage for Americans with pre-existing conditions -- a claim that could undercut the legislation the White House is currently pushing on Capitol Hill."
5/1/17,TrumpÕs ÔVery FriendlyÕ Talk With Duterte Stuns Aides and Critics Alike,"The administration is bracing for an avalanche of criticism after the president embraced Rodrigo Duterte, who has led a deadly crackdown on drugs in the Philippines."
5/1/17,Social media giants 'shamefully far' from tackling illegal content,"Online firms should pay to help police the material posted to their networks, MPs say."
5/1/17,"Reform 'high stakes' primary tests, MPs urge","High pressure tests narrow the curriculum in England and cause stress in pupils, say MPs."
5/1/17,"'I didn't do it mum', says Adelaide woman on Colombian cocaine offence",The mother of an Adelaide woman who has been arrested and detained in Colombia for drug trafficking maintains her daughter is innocent and hits out at those who have allegedly framed her.
5/1/17,House prices stall as tougher regulations bite,House prices stalled in April as the impacts of tougher lending standards for property investors bite.
5/1/17,'Swiss Machine' climber Ueli Steck dies near Mount Everest,"Famous climber Ueli Steck is killed in a mountaineering accident near Mount Everest, officials say."
5/1/17,Meet the maths teacher you wish you had in high school,"Eddie Woo is changing the face of mathematics in Australia, reaching students far beyond his Sydney classroom."
5/1/17,Hawthorn appointee Gaudry becomes AFL's first female club CEO,"Former Olympic cyclist Tracey Gaudry becomes Hawthorn's new chief executive, and the first woman to hold the top job at an AFL club."
5/1/17,Man arrested on roof of Melbourne's Government House,Police arrest a man on the roof of Government House in Melbourne after he enters the building in a major security breach.
5/1/17,'You're in utter darkness': Former athletes on life after elite sport,"Former athletes share the struggles they faced after retiring, such as joblessness, depression, substance abuse or simply a lack of a sense of purpose."
5/1/17,Cost of new direct Perth to London flights defended,"A Government attack on Qantas over the price of direct flights to London demonstrates a lack of understanding of airline fees and markets, the State Opposition says."
5/1/17,Reports: Sebastian Gorka To Leave White House Following Outcry Over Extremist Links,The controversial national security aide appears to be on his way to a new role.
5/1/17,12 killed by storms and flooding in South and Midwest,At least nine people have been killed by tornadoes or flooding in the South and Midwest by a storm Sunday.
5/1/17,TrumpÕs ÔVery FriendlyÕ Talk With Duterte Stuns Aides and Critics Alike,"The administration is bracing for an avalanche of criticism after the president embraced Rodrigo Duterte, who has led a deadly crackdown on drugs in the Philippines."
5/1/17,South Korea says U.S. reaffirms it will pay THAAD costs; Trump calls Asia allies,"By Ju-min Park and James Pearson  SEOUL (Reuters) - South Korea said the United States had reaffirmed it would shoulder the cost of deploying the THAAD anti-missile system, days after President Donald Trump said Seoul should pay for the $1 billion battery designed to defend against North Korea.  In a"
5/1/17,"Emboldened by Trump but Divided by Generations, Democrats Look to 2020","The party has two groups: on one side, older figures like Bernie Sanders, Joe Biden and Elizabeth Warren, and on the other, younger candidates spanning the ideological spectrum."
5/1/17,Apple Earnings: What to Watch,"Apple is scheduled to report results for its fiscal second quarter, which ended in March, after the market closes on Tuesday. HereÕs what you need to know."
5/1/17,Opinion | The Cost of Barack ObamaÕs Speech,"In an era of purchased influence, why canÕt former President Barack Obama set a higher standard?"
5/1/17,Why your ÔorganicÕ milk may not be organic,Consumers can pay double for that label. But critics say big farms can fall short of standards.
5/1/17,Goldman Sachs Embraces BankingÕs Bland Side: Lending Money,"The investment bank, seeking growth beyond its elite Wall Street turf, is moving to finance corporate takeovers, lend against mansions and make personal loans for things such as kitchen remodels."
5/1/17,Opinion | The Cost of Barack ObamaÕs Speech,"In an era of purchased influence, why canÕt former President Barack Obama set a higher standard?"
5/1/17,Democrats confident they can block TrumpÕs agenda after spending-bill win,The party is exploiting Republican divisions to take control of the budget process.
5/1/17,"House Republicans continue health-care push, may leave changes to Senate","By late Monday, House leaders had collected more votes than ever but still appeared shy of the 216 Republicans they need to pass the measure."
5/1/17,Why your ÔorganicÕ milk may not be organic,Consumers can pay double for that label. But critics say big farms can fall short of standards.
5/1/17,"Trump keeps praising international strongmen, alarming human rights advocates","TrumpÕs vocal affection for totalitarians, including president of Philippines, marks a major shift in U.S. foreign policy."
5/1/17,Opinion | The Cost of Barack ObamaÕs Speech,"In an era of purchased influence, why canÕt former President Barack Obama set a higher standard?"
5/1/17,Opinion | The Cost of Barack ObamaÕs Speech,"In an era of purchased influence, why canÕt former President Barack Obama set a higher standard?"
5/1/17,Opinion | The Cost of Barack Obama‰ó»s Speech,"In an era of purchased influence, why can‰ó»t former President Barack Obama set a higher standard?"
5/2/17,"GOP Losing Votes on Health Bill, Imperiling Its Chances","House Republican leaders are on the brink of losing too many GOP votes to pass their health-care bill, with influential Rep. Fred Upton the latest to say he couldnÕt support the measure in its current form."
5/2/17,Aetna to Pull Back Further From Health Exchanges,"Aetna will again scale back its presence in the Affordable Care Act exchanges in 2018, saying losses on the business continue to mount. The insurerÕs scuttled merger with Humana added to its losses in the latest quarter."
5/2/17,"United, Other Airlines Warned by Lawmakers to Fix Customer Service",United Continental CEO Oscar Munoz and other airline executives were warned--fix customer service or face new regulations--in a House committee hearing as fallout from a passengerÕs forced removal from a flight continued.
5/2/17,"When BarclaysÕs Jes Staley Went to Bat for an In-Law, a Powerful Client Cried Foul","Jes Staley, chief executive of Barclays, angered client KKR when he interceded for his brother-in-law with potential investors, after KKRÕs purchase of the family business went sour."
5/2/17,FacebookÕs Female Engineers Claim Gender Bias,"An analysis last year by a longtime engineer at Facebook found female engineers received 35% more rejections of their code than men, setting off an internal debate over gender bias. A later study rejected those findings."
5/2/17,Trump Adviser Jared Kushner DidnÕt Disclose Startup Stake,"Jared Kushner, the presidentÕs son-in-law and senior adviser, didnÕt identify on his government financial disclosure form that he is currently a part-owner of a real-estate finance startup and has a number of loans from banks on properties he co-owns, according to securities filings."
5/2/17,Auto Makers Report Steep Sales Declines in April,"DetroitÕs auto makers signaled the U.S. auto industryÕs hot streak is rapidly cooling, reporting steep declines that include sluggish demand for the trucks and SUVs that have fueled record profits for domestic players."
5/2/17,Former S.C. Policeman to Plead Guilty in Shooting of Walter Scott,"The former North Charleston, S.C., police officer who shot unarmed black motorist Walter Scott has agreed to a plea deal on federal civil-rights violations, according to a person familiar with the case, a week before jury selection in the case was to start."
5/2/17,Echoes of a Real Estate Bubble Reverberate in Japan,"Loans are at a record, top properties are selling for more than 30 times their annual income and developers keep building even though the population is falling. But industry officials say this time there is less cause for worry."
5/2/17,"Clinton: 'If the election had been on October 27, I would be your president'","Hillary Clinton said Tuesday she takes personal responsibility for her 2016 loss, but also pointed to the timing of a letter from FBI Director James Comey and Russian interference as factors."
5/2/17,There are at least 22 Democrats thinking about running for president in 2020,"There are 1,281 days between today and the Nov. 3, 2020 presidential election.  But, with Donald Trump in the White House, Democratic politicians are already eagerly jockeying for position with the expectation that the party's nominee will have a very good chance of ousting the incumbent -- if his poll numbers stay anywhere as low as they are at the moment."
5/2/17,"Trump, Putin to speak amid ongoing tensions","President Donald Trump on Tuesday will speak with Russian President Vladimir Putin by phone, the first call between the two leaders since the US launched a missile strike against a Syrian regime air base last month."
5/2/17,Putting a woman in charge won't fix what's wrong with Fox,"Women were key to ousting O'Reilly, Ailes, Shine. But that doesn't mean the old boy network will change, writes Jill Filipovic."
5/2/17,French anti-terror police arrest 5 just days before presidential election,"French anti-terror investigators have arrested five people just days before the presidential election, the Paris prosecutor's office told CNN Tuesday."
5/2/17,Trump: Our country needs a good 'shutdown',"President Donald Trump tweeted Tuesday that the country needs a ""good 'shutdown,'"" as well advocated for changing Senate rules, in a pair of tweets where he complained about the congressional negotiating process."
5/2/17,US B-1 bombers fly near North Korea,US Air Force B-1 bombers have flown over the Korean Peninsula twice in the past seven days -- a move that has drawn sharp criticism from North Korea amid rising tensions in the region.
5/2/17,Ex-officer Michael Slager to plead guilty after killing unarmed black man,"Michael Slager, the former South Carolina police officer who fatally shot a man in the back, will plead guilty to a federal charge of using excessive force, his attorney said Tuesday."
5/2/17,Jimmy Kimmel tearfully reveals son's health crisis,Jimmy Kimmel used his monologue Monday night to get both personal and political.
5/2/17,Trump Abruptly Ends CBS Interview After Wiretap Question,The testy exchange was at odds with the image of competence and message discipline White House officials have labored to show over the past week.
5/2/17,Jimmy KimmelÕs Emotional Monologue: His New SonÕs Heart Condition,The host of ÒLive!Ó revealed that he was off last week because his wife had given birth to a son. Then he told a frightening story.
5/2/17,Police Account Changes in Killing of Texas 15-Year-Old,Jordan Edwards was shot late on Saturday when the police in a Dallas suburb were responding to a call reporting young people drinking.
5/2/17,TrumpÕs ÔVery FriendlyÕ Talk With Duterte Stuns Aides and Critics Alike,"The administration is bracing for an avalanche of criticism after the president embraced Rodrigo Duterte, who has led a deadly crackdown on drugs in the Philippines."
5/2/17,"Rihanna, Kendall Jenner, J.Lo and More Met Gala 2017 Looks",They donÕt call it the Oscars of the East Coast for nothing. See the celebrities who ascended the steps of the Met on Monday night Ñ and what they wore.
5/2/17,Everything You Need to Know About the Met Gala 2017,"The inside scoop on Òthe party of the year,Ó from how much it costs to who gets to go and why you should care."
5/2/17,"With Fox News in Tumult, Another Executive, Bill Shine, Is Ousted","The removal of a co-president, a holdover from the Roger Ailes era, continued a housecleaning prompted by a sexual harassment scandal."
5/2/17,Trump on the Civil War: ÔWhy Could That One Not Have Been Worked Out?Õ,"Could Andrew Jackson have stopped the war? Trump suggests so in an interview on SiriusXM. The seventh president, a slaveholder, died 16 years before the war began."
5/2/17,"Gorsuch, in Sign of Independence, Is Out of Supreme CourtÕs Clerical Pool","Justice Neil M. Gorsuch, like Justice Samuel A. Alito Jr., will not receive recommendations written by a group of law clerks in deciding which cases to hear."
5/2/17,Trump raises prospect of government shutdown to leverage better budget for GOP in fall,The president also suggested changing the rules in the Senate to eliminate the legislative filibuster.
5/2/17,GOP health-care push faces new obstacles as concerns about preexisting conditions grow,It is unclear when or even if the revamped House GOP plan will come to a vote.
5/2/17,"An emotional Jimmy Kimmel discusses newborn sonÕs heart disease, makes passionate health-care plea","""No parent should ever have to decide if they can afford to save their child's life,"" Kimmel said tearfully on his show Monday night."
5/2/17,Jon Tester could teach Democrats a lot about rural America Ñ if he can keep his Senate seat,"Part farmer, part D.C. insider, and fully vulnerable in 2018, the gentleman from Montana plows forward."
5/2/17,Former S.C. police officer to plead guilty in fatal shooting caught on video,"Michael Slager had faced state and local charges in the April 2015 shooting of Walter Scott, who was gunned down as he ran away from the officer."
5/2/17,South KoreaÕs likely next president warns the U.S. not to meddle in its democracy,But Moon Jae-in says he thinks ÒTrump is more reasonable than he is generally perceived.Ó
5/2/17,"Perspective | If you think Fox News is changing, Rupert MurdochÕs internal memo shows it isnÕt. At all.",Tainted culture endures in rise of Ailes enablers and single-minded devotion to profits.
5/2/17,A young photographer took this harrowing image of the Vietnam War. He didnÕt live to see it published.,Robert J. Ellison was a 23-year-old freelancer working for Newsweek magazine when he took unforgettable photos of the siege of Khe Sanh. He was killed days later.
5/2/17,Avocado prices are at a record high Ñ just in time for Cinco de Mayo,This year's harvest was smaller than the last Ñ and the already-reduced supply is being stretched thinner by greater demand.
5/2/17,Brexit: Theresa May says she'll be 'bloody difficult' to Juncker,Theresa May responds to claims she clashed with the EU Commission chief over Brexit.
5/2/17,Diane Abbott says she 'misspoke' on Labour's police policy,Diane Abbott insists she can be trusted after getting the cost wrong of Labour's policing pledge.
5/2/17,Priory's care plan for anorexic teen Pippa McManus 'inadequate',"Pippa McManus, 15, stepped in front of a train five days after leaving The Priory hospital."
5/2/17,FBI woman went to Syria to wed IS recruiter she investigated,The married linguist reportedly wed the jihadist six months after being assigned to investigate him.
5/2/17,Brexit leads first Evening Standard under George Osborne,Relations between the PM and EU lead the Evening Standard on the ex-chancellor's first day as editor.
5/2/17,Six on trial over topless photos of Duchess of Cambridge,"Prosecutor calls for ""significant fines"" following publication of images in France in 2012."
5/2/17,Chechnya gay rights: Merkel urges Putin to intervene,"Germany's leader urges Russia to protect gay rights, amid reports of persecution in Chechnya."
5/2/17,Scottish surfer rescued after surviving 32 hours at sea,The dramatic moment a surfer is rescued after spending more than a day drifting at sea off the coast of Scotland.
5/2/17,Patient dies after 54 years in same Airdrie hospital,Ex-soldier James Morris is thought to have spent longer in a single NHS hospital than anyone else.
5/2/17,Viscount denies Gina Miller Facebook threat,"Rhodri Philipps denies threatening Gina Miller in one of three ""malicious"" messages."
5/2/17,"PM announces 'Gonski 2.0' schools review, funding boost","The Federal Government says it will overhaul education funding in a bid to end the school funding wars, but Labor has condemned the plan as an act of political bastardry."
5/2/17,Australian detained in US for 'overstaying visa by 90 minutes',A Canberra man is detained in the United States for reportedly overstaying his visa by less than two hours.
5/2/17,"Woman 'brutalised', told to dig own grave during kidnap ordeal, court told","A woman was kidnapped, raped and told to dig her own grave by her former partner during a horror movie ordeal, the prosecution alleges in the SA District Court."
5/2/17,Why building Sydney's second airport has fallen to the Government,Sydney Airport's decision to walk away from its first right of refusal on building the Badgerys Creek airport comes as no real surprise.
5/2/17,North Korea says US bomber flights signal pre-emptive nuclear strike,North Korea accuses the United States of pushing the Korean peninsula to the brink of nuclear war.
5/2/17,Is 61 too old to become a mother?,Melbourne woman Shammi Pal was 61 when she gave birth to her daughter Angel last year. She claims that as an older mother she's faced disapproval and feared her child would be taken away from her.
5/2/17,Here's how changes to universities affect you (even if you've graduated),How would the Government's proposed university changes affect you?
5/2/17,Chinese teen promised $200K payday jailed over record WA ice haul,A Chinese teenager is jailed for at least seven and a half years over Western Australia's biggest ever seizure of methylamphetamine.
5/2/17,Owner of rogue tyre recycling business convicted over abusive messages,The owner of a rogue tyre recycling business at the centre of an ABC investigation is convicted of threatening a former associate and a former employee by leaving abusive messages on their mobile phones.
5/2/17,'Day from hell': A doctor's account of the Khan Sheikhoun chemical attack,Dr Marmoun Morad was in Khan Sheikhoun when it was hit by a chemical attack. He told Lateline it was like seeing the end of the world.
5/2/17,Trump raises prospect of government shutdown to leverage better budget for GOP in fall,The president also suggested changing the rules in the Senate to eliminate the legislative filibuster.
5/2/17,Lawmakers warn airlines: Shape up or else,"ÒIf changes arenÕt made by the next hearing, I can assure you, you wonÕt like the outcome,Ó Rep. Bill Shuster said."
5/2/17,Police: Suspect in University of Texas stabbings had mental health trouble,"A student with a large hunting knife stabbed at least four people on the University of Texas campus, killing one and seriously wounding the others."
5/2/17,Officer Who Shot Walter Scott Is to Plead Guilty in Charleston,"Michael T. Slager was a North Charleston police officer when he was recorded on video opened fire on Mr. Scott, a fleeing, unarmed black motorist."
